554739608, -0.09433333333333334, -4.190446660963983e-09
51869460, -0.77125, -0.003916643431643194
764758872, -2.3523, -4.322082747299515e-08
565390315, -2.974875, -0.004655421806489476
760114605, -2.219736842105263, 0.0011421429989266674
565390747, -3.290227272727272, -0.009138349667934257
565390744, -0.6786, 0.006579680451087496
565390483, -0.55025, -0.024804508121912535
565390484, -0.526, -0.004984631301617467
762000760, -1.8843333333333334, -0.006988162552844783
760305983, 0.502, 0.009595261257843936
764776140, -0.3201764705882354, 0.004837936261854263
764761162, 2.692039215686275, 0.004462835071700458
548030040, 0.1610909090909091, 0.010356770090108316
792608946, -0.04016666666666668, 0.011288250180531588
79654851, -0.7142857142857143, 0.004920297648284108
554730583, -0.27499999999999997, -0.0021086283030942532
554712535, -0.09740000000000001, 0.004983961501623863
60115048, 0.28150000000000003, -0.010799034797657788
554712707, 0.3245, 0.002653224909183556
51833449, 0.11124999999999999, 0.007310365184551632
746824096, -0.8051999999999999, 0.027414179833008107
60930209, -1.1361428571428571, -0.027414357438453815
565383822, -0.33805263157894744, -0.015665515971365777
756568010, 0.25266666666666665, -0.0049844025719444456
51958949, 1.054125, 0.005815309609561483
67949737, -0.24533333333333332, -1.5621668257408128e-07
792681514, -0.09999999999999999, -0.002492387214303154
67948783, -0.028499999999999998, 0.004984345071877688
586810469, -2.0598, 0.027414289174357637
586525543, -0.172, 0.027415010228105222
554739609, -0.093, 1.76154687241291e-08
51867695, -0.00814285714285715, 3.7715155614889695e-08
